Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
47	-95.52915	7.3385487	-80.35414	-113.08829	-47.796276	5.7992144	-39.33712	-55.92078	100.0	100.0	235000	-27.036049	7.5727596	41.44593	-73.681114	-27.036644	7.571772	34.758842	-73.569885	-26.63906	7.34112	13.06762	-76.46623	-0.17212917	5.177878	66.7169	-14.392873	24.750832	1.9180816	1.9008024	1.2119391	2674.8256421089172
48	-92.75364	7.1562715	-76.217804	-106.874985	-51.870384	5.2241373	-44.597843	-59.56032	100.0	100.0	240000	-27.055574	7.735416	33.66964	-77.3455	-27.05631	7.731436	36.78544	-77.290474	-26.643555	7.5198035	6.2718143	-78.74971	0.0026835578	5.2595983	50.95013	-12.81642	24.598347	1.9226115	1.9205979	1.1820693	2732.375913143158
49	-92.936554	8.841024	-77.79484	-114.940765	-44.466957	5.20351	-37.072277	-52.215267	100.0	100.0	245000	-26.636045	7.652948	49.4152	-78.83808	-26.637003	7.654981	36.09072	-78.37996	-26.197092	7.4236903	9.792068	-78.344055	-0.19753075	5.173383	46.400406	-14.308698	24.26111	1.8974111	1.848195	1.185069	2791.732289791107
50	-92.7174	7.8059793	-74.24116	-110.17879	-48.771633	5.3935885	-40.755898	-56.288445	100.0	100.0	250000	-26.237865	7.738032	30.885479	-71.3175	-26.238297	7.735954	32.71397	-74.80197	-25.823786	7.529903	20.390116	-74.73206	-0.20806447	5.1689024	46.74353	-15.534756	23.920082	1.7851559	1.7738334	1.1631008	2848.6243777275085
51	-94.12898	8.552038	-75.26843	-113.900505	-47.321068	6.2431855	-38.61363	-55.823673	100.0	100.0	255000	-26.300112	7.66021	33.652374	-65.87658	-26.300411	7.6593356	30.834095	-69.198044	-25.871428	7.4412475	10.296691	-67.80763	-0.3177449	5.066997	57.80645	-13.579334	24.06345	1.8498036	1.8507578	1.1395515	2905.881938934326
52	-93.47989	7.1362023	-77.59822	-111.09037	-47.99141	5.0520163	-41.288136	-55.62134	100.0	100.0	260000	-25.917805	7.5280113	50.224945	-66.2304	-25.918497	7.5277867	31.533285	-65.40889	-25.481903	7.3229804	6.809794	-67.46257	-0.33983713	5.19128	56.040977	-13.318967	23.644526	1.7731285	1.7323934	1.0667186	2963.313246488571
53	-92.55908	7.528013	-80.175354	-109.28279	-44.80623	6.085834	-36.002766	-53.096035	100.0	100.0	265000	-25.751287	7.811245	43.330856	-69.34396	-25.751482	7.812658	37.69036	-77.02599	-25.328976	7.6479964	11.78708	-69.21316	-0.57170093	4.9627557	43.143223	-13.615118	23.647213	1.7556297	1.769061	1.096058	3021.7333693504333
54	-92.199814	7.935959	-70.91218	-103.59216	-44.18639	5.7146635	-36.030186	-52.182148	100.0	100.0	270000	-25.648432	8.043804	39.341343	-70.777374	-25.649	8.040479	38.891827	-70.73519	-25.2134	7.889837	8.075831	-70.90436	-0.5899892	5.091221	48.15852	-13.125962	23.506874	1.769505	1.7487218	1.0544608	3078.935746192932
55	-91.6204	7.6340523	-75.90728	-110.04956	-48.075157	4.7433085	-41.10585	-54.998394	100.0	100.0	275000	-25.425207	8.106025	40.77126	-75.5846	-25.42591	8.111048	39.724663	-77.551155	-24.97414	7.9260473	16.703577	-75.97217	-0.53488135	5.046228	43.36883	-14.852251	23.237858	1.7877535	1.744775	1.1000961	3137.2180891036987
56	-95.74819	7.5566864	-80.090164	-114.11006	-48.73041	5.355797	-41.005962	-56.39982	100.0	100.0	280000	-25.343237	7.8909397	34.241978	-74.22083	-25.34356	7.8913	41.649147	-72.71603	-24.901226	7.7273593	10.971821	-74.640945	-0.5899608	5.140346	47.896572	-14.653416	23.12173	1.8109713	1.7675536	1.0711702	3196.3398275375366
