Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,total_rewards,total_rewards_mean,total_rewards_std,total_rewards_max,total_rewards_min,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.5983969,0.036185745,13.201427,1.3201427,242.57431,57.577168,-366.68292,362.951,98.8007,513.4716,-6.8439364,367.23383,97.531746,527.0235,-6.738491,-1.9813116,2.5547593,12.170391,-8.65017,0.07660031,0.45653898,2.154957,-2.195016,-0.84669375,0.2131157,-0.2915946,-1.8028734,0.6253277,0.029073233,"[454.14903327 119.66778561 742.38408986  59.00961385  11.82301043
 202.50206545 320.99278475  93.6441223  203.78574005 441.46791499]",264.9426161,215.0853561,742.3840899,11.82301043,84000,107000,0,125.6483027,22.30234119,25.1200938,173.0707377,3650.374745,20
0.6246209,0.029075315,13.747562,1.3747562,381.81558,101.45451,-402.0608,397.90125,105.29186,566.14996,-4.363206,404.41412,99.982956,558.9871,9.68392,-1.4473393,2.4729276,11.209261,-9.53768,0.04420628,0.45752808,2.5942523,-2.0569038,-0.8797466,0.21036051,-0.20944592,-1.8804166,0.64448166,0.026240602,"[ 86.14837091 369.37847992  54.08846417  46.75988525  19.914832
 269.71980162  92.20235711 234.05340116 518.64103361  40.6389332 ]",173.1545559,160.0677155,518.6410336,19.914832,88000,112000,0,126.0832288,26.46259071,25.10498968,177.6508092,3822.510278,21
0.6438068,0.02626288,14.024788,1.4024788,384.9339,70.54036,-395.66663,395.39093,115.19498,554.2468,-14.803562,397.31586,110.824425,547.54767,34.186253,-1.9928337,2.4577892,13.42887,-8.43576,-0.004348119,0.45541307,2.7225854,-2.522723,-0.84202373,0.22090086,-0.14585322,-1.6161731,0.6484505,0.035930004,"[1531.32326259  252.32964632  960.36804787  461.32458864 1131.20517586
  115.43897622  986.57088355 1089.14357206  604.75902393  869.64146765]",800.2104645,414.1131934,1531.323263,115.4389762,92000,117000,0,133.6143636,20.94759646,23.48260443,178.0445645,4010.537989,22
0.64584446,0.035857942,14.163355,1.4163355,355.55292,82.59404,-412.4552,409.50696,125.806175,601.677,-13.642004,414.66052,119.285446,594.74347,-0.574209,-1.4336461,2.4137866,11.857355,-7.0843124,0.048283268,0.44476682,2.069776,-2.2723184,-0.8865081,0.2329552,-0.15034848,-1.953048,0.65246844,0.016081102,"[  43.30435937  366.28367886  170.87881579 1517.13718086  856.36204257
  850.02733579  292.36385472  532.73146126  256.37111666  636.37079101]",552.1830637,413.9756302,1517.137181,43.30435937,96000,122000,0,132.8327186,30.93136081,24.8294573,188.5935367,4189.135843,23
0.6523885,0.01610844,15.672382,1.5672382,392.6203,157.32236,-429.8705,425.3729,131.16924,606.03,-60.402283,429.87048,126.18954,607.6486,-25.69485,-1.3613718,2.333418,7.457777,-8.665246,0.038037654,0.4847736,1.87163,-1.8770009,-0.8781522,0.22914886,-0.27008697,-1.9106448,0.67914355,0.017708458,"[ 831.41636413  320.55675742 1645.37532942  138.88216293  365.11590339
 1502.34286276 1159.56361051  729.76652392  436.37227248 1176.85974753]",830.6251534,496.3956941,1645.375329,138.8821629,100000,127000,0,131.1649199,20.93681554,26.03306916,178.1348046,4375.933452,24
0.680591,0.017718356,16.67933,1.6679331,319.52722,98.17567,-462.11102,459.3029,133.78416,658.51074,-15.569179,458.7323,128.74997,657.0375,59.91122,-1.4036005,2.487359,14.570078,-8.826414,0.030037273,0.48854372,2.0873783,-3.2043612,-0.8794505,0.2181394,-0.31800467,-1.7377315,0.6889494,0.019793203,"[1756.58731718 1785.30127925 1853.02792343 1716.56154426  966.95779201
 1608.08509194  638.53068425  905.27067809 1405.90536754  616.10951817]",1325.23372,468.5182894,1853.027923,616.1095182,104000,132000,0,133.4921352,29.59994627,26.87489809,189.9669795,4564.30912,25
0.6863367,0.01969337,16.39464,1.639464,396.62433,113.76192,-458.90915,454.85632,140.11473,650.04285,-41.40447,452.86304,138.59592,630.22394,60.119057,-1.448392,2.2840147,7.3298,-8.415315,0.021839125,0.46668845,1.6586897,-1.744531,-0.885189,0.2507009,-0.2889264,-2.1753392,0.69673234,0.02266776,"[  63.21973675  804.59860044 1168.37652524  738.27606019  237.78371991
 1532.86730674  269.89503855 1613.59892909  682.88817776  467.34391418]",757.8848009,508.4438893,1613.598929,63.21973675,108000,137000,0,128.130609,28.00780687,26.30624372,182.4446596,4743.540203,26
0.69721854,0.022746595,15.918161,1.5918162,448.583,58.880432,-473.6962,470.4438,158.15582,713.51416,-2.3465428,474.7744,156.89626,707.8365,17.611782,-0.93261904,2.4648268,13.229776,-7.3790727,0.08232781,0.5212436,2.2158208,-2.237403,-0.8822911,0.22035371,-0.2921546,-1.75407,0.72508335,0.009630328,"[ 123.95032006  161.3239888    27.11553239  416.78246866 1262.62499081
 1098.84792001  667.79428416  113.92163884  535.28690185  761.64116898]",516.9289215,408.7691516,1262.624991,27.11553239,112000,142000,0,125.6469897,24.79579307,24.80983933,175.2526221,4922.596899,27
0.7283595,0.009625343,17.66587,1.7665871,315.20483,109.4363,-493.2267,488.4367,172.17839,704.70386,-61.494514,495.07104,166.73668,701.82007,4.9790273,-0.9347755,2.7608886,11.207882,-8.198203,0.016838143,0.53601015,2.4962108,-2.239148,-0.8935312,0.23993762,-0.2800901,-1.9529214,0.70471853,0.012980552,"[1910.12663944   49.03692571  110.81805808 1071.40859298  294.29946062
 1557.04614945  432.94193225  181.02365414 1459.38931138  139.9635453 ]",720.6054269,670.7520944,1910.126639,49.03692571,116000,147000,0,125.7953416,28.60091348,24.05603535,178.4522904,5098.082274,28
0.70513165,0.01291615,17.867704,1.7867705,302.7345,185.06538,-520.23444,515.2423,152.00313,713.4533,85.601105,516.3721,150.68156,718.7704,68.891075,-1.4483992,2.2814333,6.834565,-6.9891844,0.019647036,0.49186537,2.007307,-2.01058,-0.8756958,0.22280474,-0.24192232,-2.10078,0.7437132,0.023583466,"[1934.9002844   945.94667663 1272.88548691  615.57554386  123.09225903
 1846.08727679  825.2817196   261.20483392 1495.10731617 1738.90913289]",1105.899053,619.625408,1934.900284,123.092259,120000,152000,0,125.0472697,25.63460813,25.15310514,175.834983,5279.488837,29
0.73808855,0.023535656,16.323551,1.6323551,397.4015,89.06246,-543.23004,542.78046,159.8196,728.94775,8.061236,548.2646,157.24138,730.34906,101.88231,-1.3131186,2.3769484,7.141165,-8.254576,0.028120685,0.5026915,1.9680156,-1.7506508,-0.88982934,0.23852001,-0.27109486,-1.9449382,0.7477046,0.016666237,"[1009.04191688  571.72281514  190.70940091  478.18888533 1907.10117064
  712.76340336  878.41100684  977.2861212  1150.78726354  611.56134435]",848.7573328,444.55105,1907.101171,190.7094009,124000,157000,0,125.1886495,31.20641477,25.76905773,182.164122,5455.650116,30
0.7502469,0.016554791,17.136202,1.7136202,547.1887,133.48888,-540.5321,539.36237,171.63968,755.98553,18.646225,538.0287,167.23782,745.4856,28.83528,-1.2447388,2.1916428,10.386367,-6.9639444,0.04109314,0.5200619,1.9742287,-1.5083072,-0.88311255,0.2468893,-0.27571055,-2.2620647,0.7599273,0.021592116,"[ 365.1459223   417.83015599  826.43098174 2086.13979948  352.828835
   83.26446923 1088.25242329   54.07288264   94.4870296   475.21665195]",584.3669151,590.0365359,2086.139799,54.07288264,128000,162000,0,125.9874784,25.20431058,25.85778511,177.0495741,5636.797079,31
0.7599648,0.021531591,17.800337,1.7800337,306.47778,106.224754,-567.6981,566.67474,172.67729,802.7319,21.602024,564.5437,171.56322,764.4333,3.5347495,-1.3174052,2.2973685,8.0649185,-7.38842,0.028519787,0.5123021,2.0487628,-2.0208707,-0.8804943,0.22806108,-0.28854585,-2.11886,0.76802856,0.02542239,"[ 184.06524982  773.9888467   144.83969586  892.40407349  532.66297417
  397.40213179   45.87217936  141.14899149 1532.65467227 2065.75111006]",671.0789925,634.5766907,2065.75111,45.87217936,132000,167000,0,125.3360919,29.30204318,24.34025535,178.9783904,5812.394256,32
0.77066636,0.025514718,17.530079,1.7530079,490.106,246.1917,-574.30817,570.2642,200.89078,820.19324,2.5012977,565.8081,194.79486,795.3523,85.205215,-1.1538473,2.6057243,10.309552,-8.335784,0.099656925,0.53260577,2.1844072,-1.8814348,-0.8946066,0.24529189,-0.29081985,-1.9683027,0.757516,0.026491022,"[ 250.72839853 2091.17053233 -119.82937364 1894.11435135  320.45984528
  631.99648251  400.41877832  448.29701302  501.47456606  432.93460701]",685.1765201,681.5825067,2091.170532,-119.8293736,136000,172000,0,126.4138841,25.92031724,22.78710698,175.1213083,5988.825812,33
0.7568837,0.026457172,17.337646,1.7337646,336.3694,66.04157,-546.0017,542.449,216.60916,819.0118,-4.600542,544.4952,212.7195,811.53595,6.8459816,-0.9176176,2.8334055,17.705904,-8.960157,0.045971416,0.5356207,1.9283274,-2.1766167,-0.8936336,0.26544538,-0.26460564,-1.9295645,0.77751267,0.017867634,"[1350.3422217  2185.82131047  891.12950347 1789.23898918  699.09143853
  237.43968575 1513.97476265 2050.62590759 1675.9115425   543.02031046]",1293.659567,633.0102136,2185.82131,237.4396858,140000,177000,0,125.7250765,27.23238373,24.35420348,177.3116637,6163.830157,34
0.77806824,0.017833367,18.156975,1.8156976,424.3365,77.803246,-586.0151,584.1627,204.93127,826.70593,-30.158377,586.2443,201.80382,816.4277,3.6390676,-1.3035271,2.2508647,5.9717684,-6.882897,0.046323992,0.52575296,2.0236893,-2.1619625,-0.8817761,0.22697507,-0.2003488,-1.7972369,0.78457224,0.01309145,"[1608.66485771 1242.26274255  300.68317788  621.24785126 2213.67512766
  145.71015387  471.28286823 1358.57424214 2147.98203328 2351.76257477]",1246.184563,788.1404392,2351.762575,145.7101539,144000,182000,0,125.6659489,24.92475627,25.2031599,175.793865,6339.276711,35
0.787894,0.013049389,17.599274,1.7599274,473.81964,167.99379,-581.34894,575.1034,226.8476,873.5771,10.593535,575.01154,225.01744,860.0405,13.889943,-0.71828604,2.679866,8.83442,-7.3898053,0.07216155,0.569136,2.6637158,-2.2980998,-0.90528095,0.27004606,-0.1690259,-2.1145298,0.78290546,0.013112888,"[  39.66546318 2131.74258105 1654.5751237  2065.30265756 2098.06451195
  840.00147735 1569.24623137 2080.41394279 1934.45339827 2199.94600801]",1661.34114,665.4664037,2199.946008,39.66546318,148000,187000,0,125.343362,24.57934611,25.95965037,175.8823584,6523.638376,36
