Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
28	754.5531	182.52184	1358.8729	597.5341	1027.2444	27.078804	1070.9952	998.94775	233.95454	314.1	140000	162.35063	55.07693	250.82709	-66.46473	162.34923	55.081703	248.8474	-44.393993	163.08621	54.085594	250.76451	-69.83963	0.9239382	2.5445	33.56078	-12.865929	-164.319	7.1615634	7.0507746	7.347761	1876.6698417663574
29	1300.0145	379.84937	2255.483	844.93884	2111.8496	500.60693	3106.5825	1441.1057	404.16666	653.0	145000	164.26006	55.910828	253.76295	-68.70252	164.25923	55.91349	255.39117	-72.103004	164.97937	54.90219	252.78896	-57.91718	0.99283254	2.546868	30.95674	-11.355784	-166.25418	6.8665657	7.006756	7.0351796	1949.7930748462677
30	1105.8435	643.8958	3161.7056	648.0304	1266.3054	44.951412	1338.4288	1210.0225	339.53333	379.4	150000	167.56253	56.634727	252.42204	-59.48117	167.56126	56.642544	259.67865	-76.91847	168.27722	55.648052	255.69066	-28.342323	1.0092088	2.5354712	32.41605	-11.714813	-169.52734	6.7946377	6.343816	6.771425	2019.4996654987335
31	1223.2815	608.5238	3112.3152	736.5612	3165.4038	16.417133	3196.4744	3129.8303	373.41666	1000.0	155000	170.45065	57.603542	253.75089	-68.267426	170.45015	57.61368	260.92126	-62.365597	171.14421	56.614796	257.62494	-50.29118	1.0373033	2.5422368	43.636284	-12.927729	-172.41187	7.0394235	6.3908854	7.02724	2092.0598487854004
32	1660.5762	915.56415	3257.3274	912.9241	967.0702	10.57908	982.09705	949.3357	499.54544	281.7	160000	173.69238	58.507435	253.22757	-82.813866	173.69171	58.511833	262.20935	-86.403305	174.37863	57.499226	257.2684	-51.07595	1.0010104	2.5420282	30.986704	-13.40489	-175.59914	6.6781387	6.5668583	6.98492	2172.7054834365845
33	1489.5254	751.3789	3313.3608	713.2327	2705.6436	463.45947	3256.08	1848.5817	459.18182	820.3	165000	177.07698	59.814312	258.02164	-52.736755	177.07741	59.813232	260.89914	-79.8075	177.77168	58.870914	258.92795	-38.63979	1.003577	2.5293581	34.328094	-13.157355	-179.02464	6.4282427	6.5628033	7.262597	2255.117340564728
34	1488.1024	677.845	3142.3525	694.6295	1905.9857	303.8514	2680.1846	1606.0901	443.45456	579.8	170000	180.62593	60.79916	262.76877	-105.62986	180.62512	60.803844	293.11716	-64.37668	181.33243	59.78863	260.69785	-50.327435	0.9708719	2.5076332	30.147446	-12.840864	-182.56422	6.8547616	6.725914	7.2862606	2329.2798709869385
35	1739.0468	715.75024	3047.3625	733.2553	2968.3418	14.736944	2997.4565	2945.4778	529.0	1000.0	175000	183.6825	61.355576	263.59274	-74.17422	183.68204	61.361477	266.93564	-62.467773	184.34576	60.37717	263.13556	-76.441864	0.9552525	2.5210395	27.908337	-14.440923	-185.56244	6.714998	6.4559307	6.959995	2400.7582914829254
36	1816.3816	865.5641	3189.165	877.41315	2617.5967	653.8112	3130.689	1567.79	563.2	828.9	180000	186.53882	62.37292	265.66193	-115.54584	186.53842	62.37792	268.3352	-94.61189	187.23886	61.375706	265.59634	-81.285545	0.98946357	2.5638204	34.89714	-14.397999	-188.45654	6.2934675	6.15923	7.103821	2483.168520450592
37	1984.522	887.17017	3376.3472	943.5884	1061.4429	26.446331	1097.9158	1029.0702	585.55554	304.2	185000	189.97688	63.319992	269.50897	-99.627975	189.97658	63.323307	271.79498	-82.05151	190.66113	62.330788	270.69888	-54.16672	0.988847	2.5786748	32.472507	-12.766664	-191.84933	6.0226345	5.838483	6.9060855	2555.183648586273
38	1980.6598	730.00336	3256.8552	945.92596	3462.2153	47.53659	3502.8535	3347.5413	576.7143	1000.0	190000	193.11134	63.930355	273.4076	-89.14881	193.11078	63.93383	273.44427	-65.00671	193.77399	62.963764	272.8661	-42.556145	0.98975885	2.6035142	38.253708	-11.73462	-194.98715	6.599516	6.3895936	7.602253	2623.382077693939
39	1772.4922	861.8489	3383.954	1086.1173	2927.1636	424.03403	3243.5945	1960.0812	519.0	929.9	195000	195.61066	65.13984	278.27045	-68.109085	195.61014	65.15299	280.05222	-99.90263	196.25513	64.17244	277.4269	-41.900364	0.9987964	2.5752747	32.905674	-10.739679	-197.47057	6.313439	5.5461226	6.7861233	2710.7419221401215
40	1932.7632	753.4053	3171.0234	1038.8219	3013.7593	573.51996	3368.9673	1808.9066	579.6667	908.8	200000	197.98318	65.53829	295.12955	-116.84225	197.98286	65.548416	283.28705	-88.250595	198.60785	64.57652	280.93912	-41.270733	0.9476288	2.5434651	29.027283	-14.254855	-199.79617	6.487697	5.9240837	6.3521924	2792.0789947509766
41	2296.7234	878.1164	3347.1543	1319.1691	3288.5815	178.26459	3398.1348	2759.4084	684.7143	978.4	205000	200.5674	65.8668	283.7688	-141.78989	200.56828	65.87381	285.52325	-78.84652	201.17555	64.88489	283.79352	-48.34727	0.9527242	2.551829	35.237865	-11.9357815	-202.3868	6.231791	5.359854	7.1628556	2870.0267634391785
42	2141.2546	786.74493	3332.2124	1248.5483	2538.9592	530.5868	3087.7542	1772.2539	634.8571	796.9	210000	202.44562	66.27802	284.04398	-89.27472	202.44482	66.27869	286.21738	-82.12464	203.06258	65.28023	285.35306	-42.89826	0.97784996	2.581904	33.840797	-14.0007305	-204.24963	6.1354322	6.1228404	6.4126472	2940.8153960704803
43	2345.131	937.6748	3390.5034	1025.9321	3046.1052	516.40625	3407.8708	2072.5813	699.375	896.4	215000	204.86981	66.41443	286.6198	-61.139744	204.87016	66.41804	288.74402	-68.02457	205.47409	65.41594	287.43253	-51.788475	0.94488	2.5819695	34.733803	-11.232691	-206.64714	6.1385255	5.692573	6.831021	3023.2247064113617
44	2115.853	1052.101	3410.4465	1029.7983	2051.8118	921.4004	3442.1587	1226.6781	608.2857	576.1	220000	206.49019	66.856	290.06934	-48.31753	206.4895	66.85941	291.09564	-56.89525	207.0736	65.82102	290.32224	-50.097572	0.9304944	2.6134515	29.530636	-11.18499	-208.29297	5.9528656	5.9575844	7.0697227	3087.094482898712
45	2370.2058	864.38574	3413.2805	1257.9432	2820.4465	740.39856	3431.0027	1895.392	686.5	808.5	225000	208.51178	67.15025	292.48373	-70.67241	208.51279	67.15947	293.04172	-83.08323	209.04326	66.16549	291.48154	-57.317417	0.9772487	2.616442	29.170326	-13.477005	-210.26161	6.237604	5.429127	6.423279	3166.8543603420258
46	2252.7646	991.1776	3409.581	950.24615	3043.609	474.3135	3364.4028	1830.8054	647.25	890.4	230000	210.27432	67.82851	292.67697	-86.30625	210.27333	67.82686	296.11093	-95.763374	210.81615	66.84556	295.66162	-33.376743	0.9554104	2.5982919	37.848717	-14.766117	-212.0281	5.909168	6.1067967	6.6594005	3245.8748712539673
47	2851.113	758.0633	3428.7952	1623.9701	3369.5762	3.0914376	3374.4897	3363.1868	831.3333	1000.0	235000	212.743	68.16328	296.69858	-99.74465	212.74327	68.17147	297.41608	-82.12663	213.2562	67.21551	295.36542	-32.017765	0.9175668	2.5621939	27.706978	-11.419858	-214.40894	5.6956844	5.086473	6.4649	3324.3313529491425
48	2917.6409	864.98303	3383.614	1188.2296	3361.2544	2.3442976	3364.741	3358.3616	864.6	1000.0	240000	214.5806	68.650856	297.7669	-56.140835	214.58098	68.65624	297.25305	-68.33412	215.0606	67.67805	296.52368	-22.98594	0.9254717	2.6027644	31.246246	-14.348457	-216.26231	6.352142	6.023191	6.8992653	3395.8334465026855
49	2709.5913	1046.645	3409.047	867.0849	3366.4148	1.6803516	3369.0928	3363.5098	800.5714	1000.0	245000	217.1272	68.89758	299.0988	-70.53126	217.127	68.89884	300.79538	-83.25755	217.66724	67.88922	301.66623	-65.29202	0.9645996	2.600712	33.523003	-12.958098	-218.85422	5.563433	5.385813	6.2561126	3480.363420724869
50	3189.6206	433.55197	3481.7727	2326.182	3309.2844	234.94948	3424.1946	2608.4517	927.2	974.8	250000	219.7191	69.07803	301.1916	-71.433075	219.71988	69.08707	302.72635	-219.32193	220.24211	68.08298	302.54745	-44.135445	0.9617566	2.6475434	42.005753	-14.408731	-221.41222	5.996276	5.4143786	6.562986	3554.54376077652
51	2834.4656	820.3355	3449.912	1445.8705	2140.983	558.1946	3009.191	1491.3711	825.6667	584.2	255000	221.80113	70.0341	304.60962	-162.83308	221.80054	70.03805	303.66074	-86.46195	222.33102	69.0459	304.0259	-44.994553	0.9292462	2.6440458	35.768135	-11.249646	-223.53513	5.606924	5.565699	6.4932446	3637.9377777576447
52	2787.7258	778.3207	3507.47	1585.0098	3375.3145	2.1351929	3379.4822	3371.6006	801.2857	1000.0	260000	223.60147	70.79785	306.72632	-57.572765	223.60182	70.791405	307.12784	-93.54367	224.10751	69.79681	305.39648	-34.038795	0.9525428	2.661604	37.326508	-10.719624	-225.29758	5.3485994	5.742378	6.481411	3739.8366000652313
53	2633.7275	994.54626	3374.3833	1094.5686	3412.5718	3.377023	3417.2148	3407.1663	780.3333	1000.0	265000	226.00758	70.541214	309.61536	-56.921947	226.00914	70.55205	308.45328	-111.31063	226.49753	69.57917	308.421	-46.905685	0.8889299	2.5976696	35.6445	-12.283329	-227.67784	6.183867	5.0441227	6.318029	3827.3627507686615
54	3402.2417	121.02861	3494.0195	3164.7896	3452.379	6.49045	3464.977	3442.837	975.0	1000.0	270000	228.20103	70.999596	311.8849	-142.33682	228.20085	70.998116	311.3111	-113.19039	228.69652	70.03259	311.65503	-33.845734	0.8880739	2.60223	30.068367	-11.500214	-229.85695	5.732611	5.7488027	6.639413	3919.3410766124725
55	2724.8252	970.6289	3516.4407	1297.2336	3400.7668	4.8346963	3408.2935	3392.8452	792.6667	1000.0	275000	230.28723	71.255356	314.51422	-97.185776	230.28769	71.25995	315.16757	-173.15887	230.75119	70.28344	312.62564	-25.004826	0.8572421	2.5634189	30.793734	-11.14771	-231.91258	5.914548	5.4846544	6.324161	4008.8357050418854
56	3468.1948	72.3391	3568.9277	3345.44	3403.0144	1.4505173	3405.3857	3400.5305	1000.0	1000.0	280000	232.02823	71.65555	325.0922	-132.33788	232.0282	71.659	328.6111	-86.301865	232.51903	70.67164	324.31375	-64.88698	0.8528758	2.541357	26.948322	-12.946811	-233.6388	5.3951836	5.1295514	6.145187	4103.520518779755
57	3300.4846	285.35745	3458.0337	2666.028	3256.2522	326.7839	3417.5547	2280.108	960.6667	963.9	285000	234.27776	72.011154	327.70853	-77.129776	234.27855	72.01337	329.4564	-72.12144	234.713	71.043465	326.98123	-34.348904	0.76185095	2.5510294	26.308475	-14.932867	-235.8355	5.734674	5.455992	6.4432144	4203.389593601227
58	2861.332	808.4252	3438.3525	1337.3732	3345.4739	2.87558	3350.8796	3341.5706	833.8333	1000.0	290000	236.12567	72.22663	329.47333	-67.8733	236.1258	72.232414	330.22766	-173.0858	236.59108	71.27067	330.6658	-52.321102	0.78756493	2.538257	44.506676	-12.01499	-237.71527	5.1212263	4.909227	6.4441733	4296.674492120743
59	3434.834	106.29925	3625.3567	3331.5295	3154.5815	570.85345	3499.9844	1938.4187	994.6	909.7	295000	237.7082	72.43394	331.6918	-119.23118	237.70732	72.43872	331.66354	-142.20236	238.13763	71.460724	330.98404	-48.1523	0.8029144	2.567338	31.459297	-11.786655	-239.24731	5.343203	5.292353	6.068538	4386.176927566528
60	2945.2644	759.7874	3534.0344	1692.0408	3521.4407	7.7625155	3537.8784	3508.707	833.8333	1000.0	300000	239.26326	72.75858	332.59518	-68.594795	239.26369	72.76333	333.53854	-90.66511	239.71461	71.78752	331.67548	-35.473854	0.8101076	2.5817142	26.983326	-13.128909	-240.86003	5.391687	4.9483547	6.073363	4480.554244756699
61	3451.5461	15.515461	3476.427	3429.7063	3581.2095	9.195524	3596.517	3567.671	1000.0	1000.0	305000	240.69214	72.77413	334.1976	-73.62347	240.69113	72.779564	332.68915	-90.191284	241.1046	71.843575	331.37286	-37.560753	0.77736515	2.5515888	28.35473	-12.916664	-242.20645	5.0717883	5.0214868	5.811401	4571.970860242844
62	2960.0618	793.8443	3515.984	1306.5969	2922.8616	529.8613	3556.6897	2323.2495	840.0	796.2	310000	242.43666	73.33554	334.46118	-103.68178	242.43784	73.34132	335.08633	-112.807846	242.85556	72.40571	334.94144	-32.114178	0.77386177	2.5937142	30.586647	-11.770205	-243.95416	5.692784	4.7358212	6.159279	4659.75661277771
63	3280.1875	405.549	3529.5508	2470.8325	3439.8887	11.765181	3455.7407	3423.1235	932.2	1000.0	315000	243.99652	73.20063	337.33554	-52.281048	243.99638	73.21117	337.1334	-91.2036	244.41208	72.23454	334.94864	-53.710243	0.7429994	2.5801008	28.457674	-11.701107	-245.5178	5.262253	4.5638947	5.620739	4737.410121440887
64	2378.4656	903.8864	3486.3787	1300.8932	3417.5515	4.242924	3424.8452	3410.1997	668.0	1000.0	320000	245.17647	73.34908	335.76645	-78.15597	245.17627	73.35151	336.27914	-159.6686	245.57825	72.39807	336.1997	-42.601498	0.72555286	2.5666223	39.11551	-11.396698	-246.674	5.572017	5.645768	6.754042	4821.294331789017
65	2397.1738	1106.4498	3497.0576	1020.3537	2540.2454	992.89056	3575.9968	1445.1582	683.8333	710.3	325000	246.47908	73.36846	338.1778	-70.42109	246.47887	73.37536	337.76584	-96.98856	246.87656	72.4106	334.6463	-31.061775	0.6778828	2.5314682	46.35162	-13.623219	-247.97543	5.3965993	4.9288373	5.7502675	4887.675583600998
66	2245.1104	1147.9197	3557.9016	243.22931	3448.3914	3.440883	3456.3188	3445.308	637.2222	1000.0	330000	247.47824	73.670204	340.7907	-67.81822	247.4772	73.67633	343.83047	-194.99646	247.84952	72.74198	342.23615	-25.719604	0.6406321	2.4846733	31.51678	-12.78352	-248.93378	5.1823635	5.0401306	6.035606	4988.574989795685
67	3455.1343	25.620686	3496.4175	3424.9402	3463.5195	4.768264	3468.881	3453.8628	1000.0	1000.0	335000	248.32497	73.38637	341.37292	-79.19381	248.3247	73.39384	342.92776	-87.64959	248.6966	72.44514	342.82977	-17.852776	0.74786264	2.538371	27.075367	-10.57313	-249.78543	5.5488887	4.993621	5.8600807	5082.192422389984
68	2550.079	1055.459	3455.855	1001.7244	3324.0046	432.68027	3557.7197	2101.1812	734.0	942.1	340000	249.71718	73.159164	343.94598	-45.643005	249.71695	73.16599	343.88272	-95.34628	250.07571	72.247284	342.3521	-59.31751	0.67186207	2.5349855	31.873587	-11.929514	-251.13737	5.4053955	4.978911	5.7892737	5167.327083110809
69	3212.3767	485.33377	3624.6296	2209.5994	3451.6167	7.6661825	3469.901	3441.187	908.1667	1000.0	345000	250.99892	73.6589	342.91663	-110.832245	250.9985	73.66588	343.57214	-125.394714	251.36441	72.75215	341.46786	-32.281094	0.7024317	2.5995078	42.605816	-11.821883	-252.4499	5.192661	4.7041273	5.4242773	5265.7208251953125
70	2369.2468	1163.6937	3542.7668	919.2302	3481.0913	5.397439	3490.9636	3473.135	669.875	1000.0	350000	252.30884	73.8841	344.3213	-102.060715	252.30856	73.889755	348.08423	-117.398254	252.66684	72.96702	344.9722	-31.061121	0.715911	2.5356302	29.669207	-10.834014	-253.74268	5.5051465	5.1613593	5.561021	5362.856516838074
71	2344.8774	804.3942	3601.3818	1303.7667	2902.2239	793.4899	3426.0996	1689.8276	652.2857	845.5	355000	252.77269	73.93176	347.7849	-75.71825	252.77324	73.93687	346.38602	-78.76823	253.1038	72.993835	346.04483	-29.54023	0.690383	2.5629644	36.95046	-12.3412285	-254.19688	5.768296	5.2388334	6.0784097	5446.977369785309
72	3127.0095	425.2911	3484.962	2294.191	3458.9233	5.377728	3467.584	3450.1033	891.3333	1000.0	360000	253.49077	73.96055	348.19183	-112.373886	253.49059	73.95694	349.57236	-115.6411	253.81651	73.03393	346.007	-26.117702	0.64595926	2.5600312	35.812122	-14.284522	-254.87996	4.7556148	5.0745964	5.2861767	5545.13352394104
