Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
27	29.326588	1.7992527	31.581158	26.58634	35.19287	3.0729983	38.289654	31.170025	1000.0	1000.0	135000	24.628088	5.705562	55.074837	18.993416	24.62808	5.70557	54.822277	18.952204	24.865807	5.7414374	55.495075	19.300825	-1.1907834	0.59940076	3.101296	-8.035014	-24.901997	0.0052810423	0.0053263716	0.014503759	2120.149752140045
28	28.479248	2.0130122	31.46209	25.815016	34.174538	2.502022	36.85983	30.820616	1000.0	1000.0	140000	24.578747	5.643581	54.67042	18.954597	24.578749	5.6436105	54.69853	18.976646	24.816696	5.678658	55.837322	19.432413	-1.1923231	0.60083234	3.154049	-7.658592	-24.852741	0.0051585394	0.005244165	0.014280475	2193.4797616004944
29	27.709362	1.4036015	30.052881	26.028374	37.5184	1.5380951	39.422062	35.436146	1000.0	1000.0	145000	24.538755	5.560313	54.83117	18.912663	24.538757	5.560348	54.746483	18.880276	24.775541	5.5923696	55.465088	19.386246	-1.1983111	0.59000826	2.6424136	-9.62895	-24.810768	0.005100126	0.004947386	0.013922919	2266.30638051033
30	30.236996	2.626166	34.533134	27.401285	34.67218	0.4862815	35.334248	33.800266	1000.0	1000.0	150000	24.50004	5.479517	55.1145	19.019646	24.500027	5.479522	54.392372	18.914124	24.736353	5.51141	55.084103	19.337666	-1.2016026	0.5837969	2.5642614	-7.820241	-24.772188	0.0047274535	0.0047781435	0.012972433	2339.332433462143
31	28.644787	1.8094366	31.767118	26.735706	36.717896	1.1275893	38.292133	35.228935	1000.0	1000.0	155000	24.478188	5.447625	54.73144	18.979149	24.478186	5.4476285	54.428104	18.8473	24.714663	5.4812217	54.949078	19.407722	-1.2033855	0.5835206	2.7751927	-6.9811854	-24.750471	0.004754744	0.0048805284	0.013216704	2412.6602461338043
32	30.080784	1.46549	31.638687	27.829754	38.829655	1.6060102	40.785843	36.66263	1000.0	1000.0	160000	24.445633	5.3944764	55.37566	18.858423	24.445637	5.3945045	55.333572	19.036665	24.68157	5.4243298	56.012398	19.423143	-1.2069651	0.5775877	2.8304782	-10.146801	-24.71661	0.004683891	0.004838321	0.013016513	2485.3218824863434
33	29.23139	2.8489788	33.02844	25.289907	37.2239	1.4395723	39.32768	35.141205	1000.0	1000.0	165000	24.428686	5.301472	54.889412	19.120516	24.428688	5.3014793	54.37198	19.183262	24.664082	5.328842	55.168552	19.479004	-1.2104657	0.5727969	3.156565	-7.0030036	-24.698648	0.004579012	0.004575395	0.012331002	2553.4207916259766
34	29.95083	1.6606306	32.882095	28.080906	39.23272	1.3667499	41.223274	37.404675	1000.0	1000.0	170000	24.404755	5.2378297	54.810158	19.147705	24.404728	5.2378335	54.644222	18.916698	24.640627	5.267486	55.24021	19.58025	-1.2091328	0.5729242	3.252273	-7.322917	-24.67537	0.004574103	0.0048072655	0.012588444	2623.0257363319397
35	29.496943	1.3769413	30.715532	27.007305	34.519634	1.1662682	36.257954	32.870922	1000.0	1000.0	175000	24.422222	5.237469	55.03583	19.197632	24.422232	5.2374907	55.1619	19.202066	24.65949	5.2662783	55.550095	19.506252	-1.2109967	0.57067335	2.8820305	-8.6876545	-24.692156	0.004626107	0.0046446817	0.012650354	2692.9197809696198
36	30.494879	2.4829888	33.417862	26.702368	37.728767	1.5106965	39.544212	35.675945	1000.0	1000.0	180000	24.415525	5.1442876	55.586468	19.245693	24.41551	5.144273	54.840652	19.330013	24.651688	5.170056	55.445343	19.647095	-1.215285	0.5626508	2.6224227	-7.8132234	-24.684134	0.00419962	0.004405136	0.011745718	2761.4971010684967
37	30.384665	1.1673478	31.833452	29.103615	36.30909	1.0703886	37.868393	34.882828	1000.0	1000.0	185000	24.416384	5.1030617	55.59281	19.207771	24.416384	5.1030827	55.516327	19.162025	24.652534	5.129474	55.672367	19.537745	-1.213944	0.5626488	2.5283434	-9.000003	-24.685497	0.004255052	0.004308291	0.011495007	2827.5128498077393
38	28.290308	3.2412076	33.52555	24.168339	34.91004	4.992413	38.764133	27.226574	1000.0	1000.0	190000	24.427067	5.0932727	55.67379	19.21266	24.427061	5.093284	55.21693	19.23719	24.663515	5.120028	55.836544	19.599543	-1.2152306	0.56189775	3.0701797	-9.280766	-24.696026	0.0042591295	0.004459629	0.011788072	2895.002504825592
39	27.221756	2.0445762	30.855307	25.16969	37.28542	0.80529803	38.55717	36.19262	1000.0	1000.0	195000	24.439756	5.0593305	56.211624	19.321043	24.439747	5.0593305	55.905914	19.430717	24.676687	5.0847645	56.517265	19.799702	-1.2180583	0.55844456	2.9047062	-8.742949	-24.708063	0.004113682	0.0043038423	0.01166044	2960.6161313056946
40	28.375528	2.0995224	30.561506	24.77303	38.139107	0.6697904	39.252598	37.267563	1000.0	1000.0	200000	24.429546	5.0012197	55.731308	19.29379	24.429525	5.001208	55.950523	19.283236	24.66602	5.0260324	56.0725	19.632399	-1.2202094	0.5552605	3.1230006	-8.411343	-24.697771	0.004096853	0.004238367	0.01128923	3027.9287815093994
41	30.381302	2.0446377	32.66305	27.234581	34.134438	0.7764938	35.321335	33.095436	1000.0	1000.0	205000	24.446781	4.962487	55.598442	19.077562	24.446783	4.9624944	55.6465	19.18968	24.683163	4.9867864	55.72895	19.359226	-1.2204095	0.5517688	2.9750326	-8.025799	-24.714722	0.0040452094	0.0041018575	0.011035761	3095.3647758960724
42	31.896158	1.5811441	34.187218	30.080822	38.84266	1.1910809	40.500313	37.212246	1000.0	1000.0	210000	24.423689	4.9108305	55.565315	19.184998	24.423681	4.910828	55.66179	19.184359	24.659534	4.933592	55.83031	19.539345	-1.2202708	0.55135584	3.3619053	-7.6461153	-24.691103	0.004033358	0.004088439	0.011094521	3162.0666484832764
43	28.059628	2.7658484	31.850363	24.149551	35.236633	1.8974243	37.617535	32.77442	1000.0	1000.0	215000	24.44117	4.8855615	55.48802	19.366417	24.441168	4.885575	55.286724	19.375345	24.67779	4.9083495	55.691017	19.663862	-1.2223154	0.5496342	3.4684668	-8.092414	-24.708778	0.004069669	0.004052547	0.01111373	3228.832733154297
44	30.1722	1.1358349	32.15709	28.989561	36.98733	1.0134802	38.425007	35.557137	1000.0	1000.0	220000	24.436922	4.885856	56.43417	19.350866	24.436926	4.8858547	56.73769	19.271957	24.671959	4.9088497	56.55951	19.717659	-1.2234328	0.5487933	2.8365855	-8.272301	-24.704256	0.0041158046	0.0041256733	0.0110094175	3295.408013343811
45	30.782581	4.603144	39.222828	25.798628	37.76106	1.0734361	39.282764	36.300407	1000.0	1000.0	225000	24.411406	4.8041935	55.298164	19.304811	24.411404	4.8042216	56.033478	19.357342	24.646263	4.8240767	56.020046	19.617119	-1.225502	0.5439168	3.0721664	-7.6267366	-24.677794	0.0038545013	0.0038988658	0.010390157	3362.399542570114
46	29.185827	3.1633825	34.311806	24.317472	35.730015	3.609051	39.335632	31.04373	1000.0	1000.0	230000	24.424543	4.7797327	55.348194	19.365303	24.424526	4.779739	55.365005	19.280521	24.661638	4.8012624	55.725723	19.533346	-1.2231128	0.54784775	3.6497822	-8.244008	-24.69104	0.0037347947	0.0038373624	0.010506585	3429.2423186302185
47	31.508862	1.9646618	33.871113	29.144537	39.454796	1.9796506	41.79167	36.81543	1000.0	1000.0	235000	24.449982	4.769784	56.11928	19.375755	24.449987	4.7698007	55.92684	19.354956	24.686182	4.7909207	55.9612	19.797512	-1.2279888	0.53856057	3.4733949	-10.894793	-24.71649	0.0037958384	0.0038732316	0.010391627	3494.5464277267456
48	30.158972	3.0499942	34.53495	27.504925	37.004864	2.0824597	39.329163	34.191277	1000.0	1000.0	240000	24.451967	4.687797	55.84008	19.38426	24.45195	4.687829	56.050457	19.392046	24.687662	4.7058077	55.61383	19.7185	-1.230985	0.53538024	3.5543656	-8.243288	-24.717253	0.0038959542	0.0038708793	0.010492002	3561.892068386078
