Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,total_rewards,total_rewards_mean,total_rewards_std,total_rewards_max,total_rewards_min,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.72803175,0.012268839,12.727528,1.2727528,156.61862,48.11882,-233.22481,230.65811,30.903418,297.40674,-9.352205,234.67012,27.117731,295.58344,19.175674,-2.9144242,1.8515092,3.3475566,-9.624564,0.034603864,0.33342487,1.5425142,-1.402113,-0.768944,0.12126361,-0.39748865,-1.3821671,0.748752,0.014075378,"[285.8004526  105.27294428  55.68544619  11.9612765  141.99221693
 279.19107335 128.92930601 162.64663554 333.29914618 228.10933157]",173.28878291584675,100.01326752960613,333.29914618485793,11.961276501660977,21000,107000,0,28.32223001914099,25.566187248099595,18.014545517973602,71.90296278521419,1387.1957493536174,20
0.7451602,0.014067242,12.673101,1.2673101,197.9515,79.746666,-234.4805,231.6966,37.157845,283.7031,-17.691284,237.48476,31.311888,285.87686,27.934252,-2.8665183,1.8115149,3.5061545,-8.313202,-0.0006065613,0.3210416,1.1892976,-1.2198368,-0.7571856,0.15314043,-0.41159606,-1.6240695,0.7580375,0.018518653,"[162.82046148  16.65744174 116.85255595 374.35972847 305.90886798
  90.7011549   92.67959118  87.07266002 416.6362295   90.09157319]",175.37802644076106,131.41290143529054,416.6362294975662,16.657441738619212,22000,112000,0,28.588295630179346,23.19198343111202,18.85999903595075,70.64027809724212,1460.0477204890922,21
0.7606193,0.018565113,13.043941,1.3043941,165.19003,52.61403,-249.91528,247.29309,31.09944,306.60385,-12.391284,248.25667,29.070091,305.3214,-3.0749936,-3.1697474,1.5416833,1.9370449,-7.5658283,0.045888465,0.32297447,1.0278764,-1.7198079,-0.72098887,0.12221545,-0.35186893,-1.5748951,0.76344836,0.015128831,"[204.31602316 103.05691785 -30.92436493 131.02246692 123.66251747
 362.1187438   23.90046009  80.51399952  76.87177353 369.18851955]",144.37270569574645,125.59448984770096,369.1885195498377,-30.924364930484234,23000,117000,0,28.244730638805777,25.40576889924705,18.55090286117047,72.2014023992233,1528.1538036484271,22
0.75995666,0.015054673,13.184206,1.3184206,405.34247,61.547997,-249.15596,246.17238,29.106161,298.52466,-20.918173,252.4101,26.064615,298.70825,18.406628,-2.906857,1.6232436,1.7773979,-7.7317166,0.0069695185,0.32273653,1.0825757,-1.2719525,-0.75098616,0.13049361,-0.4243511,-1.7053806,0.739631,0.014698912,"[355.36089997 116.94542552  55.27625328 188.52924141 158.3982388
 189.37969432  81.93391652  82.57953375  95.67789694 275.31604009]",159.93971405959084,90.65849001968445,355.3608999741153,55.27625328107531,24000,122000,0,27.786528019234538,21.310829661786556,18.693867267575115,67.79122494859621,1599.1637954819016,23
0.74161875,0.0146800475,12.693905,1.2693905,174.94424,58.60338,-256.6574,252.08908,29.561289,306.6537,-9.410652,258.20245,30.1722,316.4161,24.670963,-2.7622693,1.520641,3.8383126,-8.559996,0.011537492,0.3416359,2.1310303,-1.5964568,-0.7411953,0.12994018,-0.39049596,-1.4497437,0.7485394,0.015585186,"[265.27969066 306.96841571 121.91733363  80.50578446  80.94463564
   9.01189208  23.67835925  29.26754493 334.01247403 151.65401159]",140.32401419871317,114.74032623584272,334.0124740324415,9.011892082345208,25000,127000,0,28.629480347968638,24.530726076103747,17.757304337807,70.91751076187938,1664.2884180345573,24
0.75126064,0.015575742,13.6505575,1.3650558,352.50134,47.772385,-253.19876,250.65405,42.312073,321.40988,-29.354832,249.70818,40.526394,315.51523,-30.268946,-2.5805027,1.828088,8.943451,-7.941637,0.025180906,0.33519953,2.126047,-1.7749556,-0.779299,0.13995592,-0.4512185,-1.6189661,0.7652315,0.013945426,"[150.62512464 177.06131979 158.53774804 111.8102991  150.49759813
 269.53489721 212.73601121 461.0063713  116.69506522 203.72082234]",201.22252569923592,97.45323781014369,461.0063712975957,111.81029910050478,26000,132000,0,30.10825598007068,18.737423228099942,18.657793413382024,67.50347262155265,1737.755612990819,25
0.7671998,0.013943056,14.452051,1.4452051,125.30353,57.41455,-268.5525,264.02426,40.324284,338.7571,-6.264393,265.84335,34.314533,328.62518,13.52258,-3.0505385,2.0271177,10.56304,-10.020205,0.034904655,0.34602568,1.8879055,-2.4926836,-0.7365954,0.14738698,-0.41419873,-1.8539121,0.7759563,0.01866042,"[219.72985544 -71.74920805 213.28855865 181.63845249 189.12837537
 149.45783177 277.15021392 242.33216753 238.33432962 200.72515692]",184.00357336583482,91.69443408659173,277.1502139195471,-71.74920804843367,27000,137000,0,26.763115728273988,24.702343795914203,18.184475107118487,69.64993463130668,1810.9634965872392,26
0.77781254,0.018764269,14.789951,1.4789952,154.86755,44.472855,-277.54874,274.6021,31.11767,328.51895,-5.77285,274.04694,29.622057,333.7296,-3.580032,-2.8420212,1.8740761,5.676107,-9.852439,0.054800574,0.34094942,1.7994422,-1.8188704,-0.754624,0.15707599,-0.42197204,-1.8445907,0.784774,0.017804269,"[228.70116868 274.25057621 246.35571382 158.96786416  65.51500837
  98.11993687 308.11686734 327.4726165  250.30073903  95.66983938]",205.34703303638517,89.27637865956473,327.4726164986696,65.51500836871367,28000,142000,0,27.873672848101705,28.259893426205963,18.32898649573326,74.46255277004093,1882.463045461569,27
0.7850268,0.01778864,15.229598,1.5229598,388.01218,97.185844,-282.4482,278.28503,32.75839,330.7655,8.865522,280.69135,28.489902,334.3245,35.119953,-2.7555573,1.7200489,3.9272196,-7.513995,0.047942042,0.3584079,1.8640476,-1.2806234,-0.7513478,0.1265368,-0.44503015,-1.3245828,0.7786517,0.015273402,"[322.65398276 162.57982948 256.54174474  19.74189226 185.41627771
 226.20205376  89.72408786 218.85954913 140.48663003 146.06524545]",176.82712931699945,81.62774927495961,322.6539827591292,19.741892260041293,29000,147000,0,26.68394313706085,25.296388660091907,17.699599695857614,69.67993149301037,1952.1252978867851,28
0.7809794,0.015278704,14.738406,1.4738406,136.45888,47.273197,-288.73328,283.6267,33.44206,340.58917,-38.949596,285.34955,27.578405,350.3904,59.84125,-2.9582672,1.5484574,2.5507705,-8.625285,0.046379216,0.3209607,1.1426018,-1.4782823,-0.7394495,0.13637923,-0.36781466,-1.6526048,0.7699901,0.013746428,"[246.66360295 198.01772681 188.41250238 451.02907144 426.07026893
 250.1201469  341.91748431 261.45930937 460.02969632 333.17969841]",315.6899507821487,97.14912694136119,460.0296963193616,188.41250237533598,30000,152000,0,25.926625015679747,25.28052101098001,19.019168213009834,70.22631423966959,2021.0735512236133,29
0.7658783,0.0137972785,14.860693,1.4860693,162.3968,31.86914,-281.66705,279.57898,33.1799,343.11212,-19.590673,283.51834,32.1938,343.18594,-24.702333,-2.9646575,1.7400949,7.8213367,-9.93593,0.053396158,0.3204567,1.7102147,-1.6427199,-0.7392926,0.13603288,-0.23520611,-1.6357927,0.7738697,0.02026751,"[ 54.55975132 433.86749084 535.2733309  184.46343164 213.97248889
 141.55532036 165.39954972 394.88310947 367.85811088 254.94852482]",274.67811088467937,143.77467525012491,535.2733308981489,54.55975131777895,31000,157000,0,24.487768333870918,24.003323103301227,18.0525656118989,66.54365704907104,2084.4483446185477,30
0.77263224,0.020372901,14.40239,1.440239,117.51446,68.321045,-293.63455,290.57843,39.236668,341.0071,-13.509363,291.88507,37.814137,343.72836,-41.970776,-2.8492913,1.6587346,4.0810885,-7.394895,0.094547614,0.34680784,2.4639869,-2.2069185,-0.74679935,0.15543489,0.01631555,-1.7076864,0.7985636,0.016128482,"[239.64708349 226.44496784 334.24396764 516.68411483 320.11940186
 353.46401003 478.51475961 209.23942832 201.41039963 239.91803593]",311.9686169178049,106.03911424414076,516.6841148295854,201.41039962678082,32000,162000,0,26.230613856576383,20.83361671678722,19.155642635654658,66.21987320901826,2156.641087961849,31
