Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
61	-145.62288	45.488327	-75.191055	-239.35994	-95.52173	24.0633	-62.30564	-145.66527	100.0	100.0	305000	-108.37443	22.207285	102.89347	-331.69135	-108.37473	22.218483	79.04535	-330.29492	-108.740845	21.25936	33.094578	-337.61023	3.786357	6.741631	71.7453	-15.720219	102.54869	33.507446	33.131905	14.6773405	3954.6617980003357
62	-152.4259	47.35151	-70.43005	-252.8149	-79.95604	14.756312	-50.20608	-93.94016	100.0	100.0	310000	-111.067345	23.209625	125.62855	-335.71817	-111.06742	23.237207	93.671036	-344.62585	-111.62634	22.337593	26.368073	-342.01578	3.6872902	6.5086565	77.28801	-14.771112	105.20947	36.786312	36.34789	15.1408	4018.2020592689514
63	-141.36047	42.97605	-68.009995	-241.2773	-71.080734	9.544788	-49.795216	-87.31917	100.0	100.0	315000	-114.35765	23.361921	145.50598	-392.7389	-114.36032	23.354696	99.81554	-385.08777	-114.85626	22.402128	58.16627	-378.98383	4.388965	7.1675158	71.14381	-14.07548	107.4807	41.756207	41.66445	16.501625	4079.9498949050903
64	-146.21944	44.656895	-59.909378	-254.55971	-96.04974	19.744072	-64.37002	-128.49844	100.0	100.0	320000	-114.894264	22.843584	129.03235	-533.716	-114.89383	22.88483	127.32296	-539.6707	-115.43903	21.889698	36.841293	-510.57462	4.266226	7.3068686	71.2165	-14.903976	108.272385	40.73255	39.909256	16.2718	4143.42329454422
65	-131.45201	40.00493	-63.336864	-257.94257	-102.84383	29.108671	-61.450157	-178.49011	100.0	100.0	325000	-116.06195	22.324488	88.79942	-586.3358	-116.06304	22.360836	144.3964	-568.027	-116.6451	21.235405	51.63741	-581.10046	4.401742	7.3086095	85.41893	-12.178256	109.09142	40.79868	40.00993	16.07049	4209.296680688858
66	-184.16753	75.668564	-87.713295	-403.46942	-191.46744	38.825325	-105.19053	-232.67929	100.0	100.0	330000	-118.023285	22.853634	133.58186	-431.89972	-118.02388	22.90257	90.8768	-428.71	-118.69065	21.948637	43.595604	-435.80566	4.160077	7.3749423	73.261475	-13.461243	110.92289	44.953392	43.867855	16.674463	4276.532435417175
67	-174.66733	70.82395	-68.826904	-438.20273	-162.37376	124.83971	-75.61949	-414.2787	100.0	100.0	335000	-119.50336	23.366623	139.47296	-393.5793	-119.50317	23.405119	131.16182	-396.75598	-120.04782	22.412642	30.69313	-373.00415	4.356292	7.198923	75.37394	-15.070196	112.71237	47.436474	46.48435	16.824133	4340.685597419739
68	-140.9426	46.139515	-71.68621	-272.51883	-102.35728	40.31585	-55.74181	-191.31442	100.0	100.0	340000	-120.442986	22.918274	122.14268	-416.30023	-120.44158	22.953072	95.51897	-391.1277	-121.14891	21.969652	36.123413	-401.76596	4.778149	7.322385	90.50444	-17.73988	113.05484	46.663677	45.957752	16.984535	4407.003715991974
69	-171.44624	78.91541	-70.56763	-499.60312	-107.998024	24.693928	-81.05628	-167.10542	100.0	100.0	345000	-120.39955	23.516544	116.82491	-456.59573	-120.39784	23.543581	106.120445	-447.14752	-120.925674	22.524956	35.213722	-420.31317	4.821061	7.30937	72.550285	-12.575953	112.76433	46.663174	46.250546	17.168728	4471.959087848663
70	-136.73401	42.701893	-72.65528	-238.64642	-89.15581	14.555844	-72.54923	-113.138885	100.0	100.0	350000	-118.376686	23.819473	93.81606	-436.86282	-118.37831	23.831488	115.8843	-443.23813	-118.838936	22.826454	62.791756	-467.3435	4.684241	7.1014643	73.949814	-14.939608	110.99065	43.859974	43.593933	16.981062	4535.178299188614
