Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ1	LossQ2	LossV	Time
63	265.34543	115.2639	356.8694	14.497832	884.7969	291.08908	998.7432	13.067002	835.5	901.3	315000	86.59299	16.07073	122.38874	-73.420135	86.5931	16.070284	116.42484	-53.090054	87.21142	16.11315	114.75926	-4.384038	-3.6861854	1.8985782	42.377926	-15.833279	-87.564445	0.66481715	0.63750196	0.7013722	4849.695764303207
64	291.94086	31.443882	329.1082	244.1706	906.8757	297.25638	1020.7651	15.307905	1000.0	901.4	320000	86.670456	15.969083	123.80668	-52.282402	86.67032	15.971497	120.00278	-43.47345	87.292366	16.007608	117.4149	-7.31634	-3.6931694	1.9251676	43.801933	-15.384636	-87.64824	0.65020794	0.6386001	0.7001002	4931.119519948959
65	210.68498	122.11591	307.43365	11.065279	903.3914	298.69223	1015.9259	7.73674	720.1429	901.3	325000	86.87399	15.958983	129.87045	-69.399475	86.87392	15.958003	122.41027	-38.767498	87.49372	16.002632	117.06207	-10.396333	-3.6772296	1.9109496	39.812244	-16.275997	-87.843864	0.6444708	0.63461363	0.7100559	5011.8818283081055
66	196.93161	131.72191	327.37717	3.4701488	898.9253	294.1443	1012.166	16.93049	640.0	902.2	330000	87.05649	15.808598	120.78649	-58.03406	87.056465	15.809703	123.262726	-49.494514	87.68017	15.836112	117.16424	-3.3328996	-3.7050014	1.9098513	36.740303	-16.580795	-88.03385	0.6579424	0.63974184	0.6969941	5094.224773168564
67	278.9441	17.392815	303.88028	261.44507	992.9774	16.241037	1016.3031	957.16	1000.0	1000.0	335000	87.1488	15.849967	125.24923	-38.37111	87.14905	15.8524	119.52841	-36.379337	87.77536	15.881271	115.3622	-5.2775574	-3.6984794	1.9176283	41.323093	-14.296817	-88.122284	0.6913215	0.6478952	0.67222434	5174.985030412674
68	240.74904	107.226616	335.18842	16.662231	909.3366	300.1131	1015.43085	9.081562	839.8333	901.2	340000	87.218666	15.816591	120.84681	-42.06244	87.21847	15.815593	121.67337	-87.90756	87.84352	15.853953	116.150024	-3.1217685	-3.6676264	1.9397857	38.91902	-14.775509	-88.192375	0.62668544	0.6787064	0.6953716	5255.83829331398
69	207.91121	124.529305	315.67444	5.534196	1008.1377	13.787284	1024.1877	982.0031	723.7143	1000.0	345000	87.374435	15.747981	117.70897	-58.09587	87.37438	15.747512	122.1812	-37.75432	88.00558	15.773236	117.23445	-9.286807	-3.6683743	1.9314946	39.319534	-15.816039	-88.347145	0.61080164	0.61223286	0.6632097	5340.065837860107
70	209.41367	127.51508	315.50537	10.317857	606.94305	475.50842	1007.69165	14.018492	721.2857	611.7	350000	87.51434	15.758962	123.092316	-48.382896	87.51428	15.759183	125.67483	-45.284966	88.14259	15.781225	120.28572	-4.187914	-3.6634688	1.9593952	56.542496	-16.958937	-88.491615	0.6686296	0.6751586	0.7337018	5416.410186767578
71	223.22607	139.89456	341.0002	4.4333034	898.7619	294.42773	1016.3241	16.647823	718.5714	901.3	355000	87.65899	15.656035	122.85752	-24.025063	87.65902	15.655611	132.39421	-34.035633	88.28096	15.700314	116.12977	-5.9884357	-3.6178324	1.9514499	38.610924	-14.591534	-88.63403	0.6835035	0.6941159	0.7282241	5498.2626094818115
72	222.23074	135.2821	328.26144	8.699376	910.6042	301.28336	1033.46	7.2361956	720.5714	901.2	360000	87.7354	15.56827	130.16116	-60.702766	87.7354	15.566895	142.83823	-49.792374	88.37021	15.592511	121.52032	-6.5686216	-3.6475537	1.9263057	30.441118	-14.848297	-88.706505	0.64102536	0.66173494	0.70259714	5581.123809099197
73	220.69698	138.77797	336.92636	2.9188836	608.4977	481.21423	1019.8776	10.682324	718.1429	610.3	365000	87.916794	15.48131	122.61052	-38.4061	87.91642	15.482189	125.55718	-57.964935	88.544525	15.511373	127.38834	-9.525167	-3.6694345	1.9571794	29.76733	-14.961118	-88.88697	0.6737197	0.69401765	0.68939215	5658.513870716095
